Zeitliche_Frequenz_Idx,Zeitliche_Frequenz,Aufenthaltsland_Idx,Aufenthaltsland,Maßeinheit_Idx,Maßeinheit,NACEr2_Idx,NACEr2,Geopolitische_Meldeeinheit_Idx,Geopolitische_Meldeeinheit,JahrMonat,value
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-04,228556.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-05,504454.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-06,2746983.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-07,8616229.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-08,10801193.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-09,2608966.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-10,326610.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-11,68159.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-12,56798.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-01,48002.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-02,42285.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-03,73467.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-04,229782.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-05,715401.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-06,2853479.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-07,9835111.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-08,11835759.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-09,3026475.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-10,359363.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-11,72148.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2015-12,62417.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-01,52868.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-02,54468.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-03,118167.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-04,249019.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-05,979230.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-06,3281176.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-07,11790719.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-08,13226934.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-09,3707687.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-10,495488.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-11,101905.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2016-12,97053.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-01,64902.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-02,66236.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-03,107465.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-04,490501.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-05,948692.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-06,4751456.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-07,13702466.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-08,14400093.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-09,4010585.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-10,601660.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-11,118425.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2017-12,117443.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-01,91187.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-02,74635.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-03,175154.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-04,511330.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-05,1599204.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-06,4968588.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-07,14261604.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-08,14725472.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-09,4116784.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-10,714813.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-11,140772.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2018-12,150405.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-01,90335.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-02,86125.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-03,149953.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-04,730899.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-05,1339864.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-06,5546559.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-07,13956079.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-08,15003090.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-09,4256127.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-10,822465.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-11,152502.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2019-12,160073.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-01,109295.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-02,107368.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-03,73115.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-04,22661.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-05,53474.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-06,1574633.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-07,8281465.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-08,9359124.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-09,1462757.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-10,211035.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-11,88632.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2020-12,55232.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-01,40385.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-02,41779.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-03,81396.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-04,150568.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-05,438392.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-06,2586844.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-07,11031711.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-08,13521487.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-09,4273127.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-10,663888.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-11,144080.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2021-12,127533.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-01,106534.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-02,116987.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-03,190357.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-04,656393.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-05,1252080.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-06,5710380.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-07,13557312.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-08,14277417.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-09,4770841.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-10,806010.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-11,185201.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2022-12,167898.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-01,124748.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-02,122343.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-03,202770.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-04,752051.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-05,1694615.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-06,5768538.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-07,13389256.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-08,13961363.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-09,4875553.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-10,864693.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-11,156081.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2023-12,164621.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-01,110517.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-02,120344.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-03,277215.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-04,727981.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-05,2241672.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-06,5480922.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-07,13315940.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-08,13971753.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-09,4875895.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-10,994668.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-11,178839.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2024-12,181654.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2025-01,131801.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2025-02,119234.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2025-03,192417.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-01,863088.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-02,1028151.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-03,1011481.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-04,1632687.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-05,2588104.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-06,3869432.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-07,7227622.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-08,6828276.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-09,4057783.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-10,1803889.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-11,599956.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2012-12,641184.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-01,845520.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-02,1012773.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-03,1225235.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-04,1370415.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-05,3120333.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-06,3659949.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-07,7412284.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-08,7098469.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-09,4116648.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-10,1926681.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-11,621654.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2013-12,695063.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-01,878294.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-02,995894.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-03,1146002.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-04,1804996.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-05,2329201.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-06,4699963.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-07,7041763.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-08,7364699.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-09,4429203.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-10,2011535.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-11,628838.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2014-12,738872.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-01,1048421.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-02,1276949.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-03,1334964.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-04,1945016.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-05,3315440.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-06,4355251.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-07,7636011.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-08,7729358.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-09,4885220.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-10,2343741.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-11,872405.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2015-12,900838.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2016-01,1066293.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,IT,Italien,2016-02,1442160.0
